id_pdv;adresse;ville;latitude;longitude;pop;nom_carbu;id_carbu;maj;prix_carbu
12700001;37 Boulevard Paul Ramadier;CAPDENAC-GARE;44.571;2.075;R;E10;5;2026-04-03 12:15:00;2.009
12700001;37 Boulevard Paul Ramadier;CAPDENAC-GARE;44.571;2.075;R;SP98;6;2026-03-31 12:15:00;2.139
78660004;RN 10 HAMEAU DE L'ABBE;Prunay-en-Yvelines;48.571;1.832;R;Gazole;1;2026-04-09 00:01:00;2.186
78660004;RN 10 HAMEAU DE L'ABBE;Prunay-en-Yvelines;48.571;1.832;R;E10;5;2026-04-09 00:01:00;1.903
78660004;RN 10 HAMEAU DE L'ABBE;Prunay-en-Yvelines;48.571;1.832;R;SP98;6;2026-04-09 00:01:00;1.99
66600001;Avenue de l'aéroport;RIVESALTES;42.7577057024;2.8656329183900002;R;Gazole;1;2026-04-09 08:38:09;2.279
66600001;Avenue de l'aéroport;RIVESALTES;42.7577057024;2.8656329183900002;R;E85;3;2026-04-09 08:38:09;0.758
66600001;Avenue de l'aéroport;RIVESALTES;42.7577057024;2.8656329183900002;R;E10;5;2026-04-09 08:38:09;1.999
77144002;34 ROUTE DE PROVINS;MONTEVRAIN;48.853;2.761;R;Gazole;1;2026-04-09 19:19:38;2.25
77144002;34 ROUTE DE PROVINS;MONTEVRAIN;48.853;2.761;R;E10;5;2026-04-09 19:19:38;1.99
77144002;34 ROUTE DE PROVINS;MONTEVRAIN;48.853;2.761;R;SP98;6;2026-04-09 19:19:38;1.99
11100015;7 rue du pont rouge;Montredon-des-Corbières;43.182977973551;2.9359216901315;R;Gazole;1;2026-04-09 11:39:11;2.399
11100015;7 rue du pont rouge;Montredon-des-Corbières;43.182977973551;2.9359216901315;R;E85;3;2026-04-09 11:39:11;0.799
11100015;7 rue du pont rouge;Montredon-des-Corbières;43.182977973551;2.9359216901315;R;E10;5;2026-04-09 11:39:11;1.999
11100015;7 rue du pont rouge;Montredon-des-Corbières;43.182977973551;2.9359216901315;R;SP98;6;2026-04-09 11:39:11;2.119
